Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?p=15,284,0,3100.0,3073.9696020493525,223.48573700037377,8158.726651001416,29562.0,9.587767964461243,0.0,3100,3700,4200,4500,5100,6100,7000,7400,8200,8200,8200
GET,/?p=5,393,0,3000.0,3058.893853496256,395.6411850012955,9024.51365199886,342701.0,13.26758031701855,0.0,3000,3700,4200,4400,5000,5800,7300,8400,9000,9000,9000
GET,/?p=8,332,0,3500.0,3459.0333410783555,261.40943000064,8835.20658999987,451845.0,11.208235789440607,0.0,3500,4100,4500,4800,5600,7000,8100,8700,8800,8800,8800
GET,/wp-content/uploads/2026/05/AsterNovi-belgii-flower-1mb-1.jpg,284,0,790.0,786.464098355589,59.94600099984382,2772.8770970006735,1046692.0,9.587767964461243,0.0,790,1000,1200,1200,1300,1600,1800,2700,2800,2800,2800
,Aggregated,1293,0,2400.0,2665.821751413028,59.94600099984382,9024.51365199886,456573.9899458623,43.65135203538164,0.0,2400,3500,3900,4300,5000,5900,7300,8200,9000,9000,9000
