Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?p=10,135,0,110.0,164.09056028884757,71.83982899914554,484.2235889991571,447151.0,4.656713513224383,0.0,110,130,200,250,360,390,400,400,480,480,480
,Aggregated,135,0,110.0,164.09056028884757,71.83982899914554,484.2235889991571,447151.0,4.656713513224383,0.0,110,130,200,250,360,390,400,400,480,480,480
