Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?p=8,1016,1,3000.0,3439.347987230319,220.07911200125818,11451.347016,451402.875,33.003837298280295,0.03248409182901604,3000,4000,4700,5200,6800,8300,9400,10000,11000,11000,11000
,Aggregated,1016,1,3000.0,3439.347987230319,220.07911200125818,11451.347016,451402.875,33.003837298280295,0.03248409182901604,3000,4000,4700,5200,6800,8300,9400,10000,11000,11000,11000
