Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?p=17,143,0,100.0,159.7362145939451,75.19812905229628,809.5307829789817,447887.0,4.927953489246066,0.0,100,110,110,130,240,780,790,790,810,810,810
,Aggregated,143,0,100.0,159.7362145939451,75.19812905229628,809.5307829789817,447887.0,4.927953489246066,0.0,100,110,110,130,240,780,790,790,810,810,810
