Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?p=5,1357,0,67,77.35826928164589,50.23592500947416,338.7577829998918,31402.0,46.671983262057815,0.0,67,72,76,78,110,140,210,270,340,340,340
,Aggregated,1357,0,67,77.35826928164589,50.23592500947416,338.7577829998918,31402.0,46.671983262057815,0.0,67,72,76,78,110,140,210,270,340,340,340
